offensive,text
1,"['minunatul', 'telefon', 'adevarata', 'incantare', 'pt', 'ochisorii', 'persoanei', 'primit', 'cadou', 'minune', 'dureaza', 'maretia', 'eboba', 'luni', 'zic', 'bataie', 'brusc', 'touchscreenul', 'mers', 'gandit', 'mail', 'bine', 'uite', 'mufa', 'incarcare', 'ascunsa', 'interiorul', 'telefonului', 'principiul', 'merge', 'touchul', 'buna', 'bateria', 'uite', 'sunam', 'service', 'emag', 'vine', 'curierul', 'ajunge', 'service', 'depanero', 'saptamani', 'hai', 'sun', 'depanero', 'dadea', 'niciun', 'semn', 'minuneeeee', 'telefonul', 'trimis', 'serviceul', 'autorizat', 'specializat', 'caramelizat', 'ebodei', 'spune', 'cica', 'luat', 'contact', 'lichidele', 'bine', 'arunca', 'direct', 'gunoi', 'decat', 'enervez', 'primesc', 'epava', 'acasa', 'vb', 'telef', 'carui', 'folie', 'prezenta', 'macar', 'urma', 'folie', 'camera', 'sigur', 'prezenta', 'intacta', 'caracterul', 'oamenilor', 'serviciilor', 'tara', 'uite', 'dusera', 'apa', 'sambetei', 'banii', 'telefonul', 'apropos', 'trecut', 'saptamana', 'ajuns', 'locul', 'luat', 'contact', 'lichidele', 'apreciat', 'produsul', 'sine', 'mare', 'calitate', 'serviciile', 'oferite', 'z', 'producator', 'vanzator', 'reparator', 'intamplare', 'ajumgeti', 'pagina', 'web', 'comercializeaza', 'produse', 'eboda', 'apasati', 'rapid', 'incredere', 'butonul', 'mic', 'x', 'rest', 'bine', 'ps', 'calificativul', 'produsului', 'frumos', 'ales', 'valori', 'nota', 'destul', 'generoasa']"
1,"['telefon', 'cacat', 'garantie', 'cacat', 'vandut', 'site', 'cacat']"
0,"['frumos', 'adevar', 'gol', 'golut', 'respect', 'munca', 'depusa', 'trebui', 'prezentat', 'adevarat', 'scoli', 'fortaaaa', 'romania']"
0,"['patit', 'niciodata', 'paralizez', 'mic', 'trezeam', 'neputand', 'respir', 'transpirat', 'vedeam', 'patului', 'siluete', 'pareau', 'tipii', 'palarii', 'priveau', 'erau', 'umbra', 'intuneric', 'duceam', 'duceau', 'intrun', 'colt', 'camerei', 'cateva', 'secunde', 'dispareau', 'cazul', 'apropiam', 'minute', 'holbat', 'incepeau', 'mana', 'intro', 'hora', 'retrageau', 'disparand', 'intuneric', 'lucrul', 'inspaimanta', 'tare', 'faptul', 'dormeam', 'parintii', 'trezeam', 'mama', 'incet', 'spuneam', 'camera', 'vedea', 'nopti', 'rand', 'dormeam', 'perioada', 'timp', 'noptii', 'siluete', 'faceau', 'aparitia', 'stateam', 'uitam', 'oren', 'sir', 'licrul', 'ciudat', 'dadeau', 'palariile', 'jos', 'cateodata', 'capul', 'lua', 'forma', 'balon', 'mare', 'parand', 'alien', 'acum', 'stiu', 'siluete', 'mintea', 'ani', 'inseamna', 'siluete', 'real', 'spune', 'sentiment', 'teama', 'incearca']"
1,"['perfect', 'gaming']"
0,"['hotii', 'incompetenti', 'scapa', 'nepedepsiti', 'povestesc', 'furat', 'prost', 'condus']"
1,"['dle', 'ghejan', 'vine', 'manopera', 'pachet', 'trebuie', 'putina', 'pricepere', 'oarecare', 'rabdare', 'spun', 'pasiune', 'umple', 'curcanul', 'asigur', 'puteti', 'baga', 'pui', 'rotisat', 'spatioasa', 'depinde', 'indemanarea', 'intuitia', 'fiecaruia', 'vedea', 'lucrurile', 'ansamblu', 'ventilatoarele', 'zgomotoase', 'decat', 'trebuie', 'marimea', 'kg', 'cred', 'exact', 'puteti', 'manipula', 'usurinta', 'cred', 'tabla', 'groasa', 'tipul', 'tablei', 'navale', 'tavalit', 'kg', 'panourile', 'inchid', 'bine', 'putina', 'rabdare', 'atentie', 'vazut', 'carcasa', 'telecomanda', 'arunci', 'componentele', 'apasare', 'buton', 'autoaranjeze', 'inchida', 'conserva', 'bine', 'gandit', 'carcasa', 'buna', 'raportat', 'pretul', 'vreti', 'lase', 'mandibula', 'cazuta', 'buzunarul', 'gol', 'cautati', 'achizitionati', 'fractal', 'asteptati', 'pret', 'ron', 'carcasa', 'luni', 'multumit', 'felul', 'gazduieste', 'componentele', 'mesteca', 'aerul', 'cred', 'erati', 'putin', 'crizat', 'usor', 'ebrietat', 'scris', 'revewul', 'scuzabil', 'doresc', 'bine']"
1,"['telefon', 'bun', 'punct', 'vedere', 'calitatepret', 'recomand', 'uitati', 'reviewurile', 'napoi', 'oameni', 'strns', 'alocatie', 'bani', 'lei', 'primeasc', 'extravagant', 'dracu', 'sparg', 'scapi', 'jos', 'dai', 'steluta', 'esti', 'prost', 'scapi', 'spui', 'cumpere', 'deoarece', 'esti', 'dobitoc', 'vrei', 'afirmi', 'comandai', 'iphone', 's', 'aveai', 'drepturi', 'depline', 'comentezi', 'parere', 'cumparati', 'telefon', 'deoarece', 'super', 'banii', 'astia']"
0,['fajna']
1,"['tlf', 'kkt']"
1,"['trebuie', 's', 'speli', 'n', 'urechi', 'cnd', 'n', 'cnd', 'suficiente', 'nalte']"
1,"['jegosilor', 'folositi', 'emailul', 'oamenilor', 'dati', 'review', 'uri', 'sunteti', 'mizerii']"
1,"['amice', 'esti', 'idiot']"
0,"['intalnit', 'paralizia', 'somnmhmpe', 'tinea', 'strans', 'incheietura', 'vedeam', 'flacarisi', 'nunu', 'fumasem']"
0,"['inseamna', 'vis', 'bunica', 'manca', 'visat']"
0,"['lupta', 'pana', 'ultima', 'picatura', 'sange', 'dreptul', 'acord']"
1,"['anatomia', 'completa', 'corecta', 'rotunjimi', 'ante', 'posterioare', 'plus', 'raportul', 'stiletto', 'calitate', 'bronz', 'dres', 'adecvat', 'vei', 'provoca', 'material', 'pretentios', 'purtare', 'intretinere', 'suporta', 'preteaza', 'evenimenelor', 'preajma', 'dormitorului', 'similare', 'arata', 'senzational', 'destrabalare', 'grava', 'gen', 'revelion', 'chef', 'apropiatii', 'sindrofii', 'vrei', 'sal', 'faci', 'exul', 'numere', 'oolele', 'teesla', 'actuala', 'urasca', 'etern', 'patimas']"
1,"['aude', 'vantul', 'bicla', 'normal', 'tin', 'afara', 'frig', 'incing', 'buna', 'macar', 'rezista', 'trante', 'pat', 'perne', 'plm', 'modelu', 'lipit', 'scoci', 'pus', 'acolo', 'craniu', 'furat', 'skull', 'candy', 'jaf']"
1,"['cacat', 'pocnesc', 'tare', 'erau', 'nainte', 'copil', 'porcarie', 'bani', 'aruncati']"
1,"['sunteti', 'prosti', 'pula', 'coste', 'lei', 'acum', 'saptamana', 'acum', 'luna', 'acum', 'an', 'lei', 'bagamias', 'pula', 'black', 'fridayul', 'pula', 'scumpiti', 'futuva', 'gura']"
1,"['bratara', 'caca', 'reusit', 'conectez', 'acum', 'mentionez', 'cumparat', 'acum', 'saptamani', 'duso', 'service', 'reuit', 'emag', 'rspuns', 'c', 'schimba', 'pt', 'produsul', 'firma', 'productoare', 'rspunde']"
1,"['apreciaza', 'faptul', 'mirosi', 'rahat']"
1,"['gunoi', 'router']"
0,"['ani', 'multime', 'ntrebari', 'intampla', 'n', 'ultima', 'perioada', 'raportat', 'acum', 'ani', 'datorita', 'voua', 'recorder', 'pana', 'minutul', 'gasit', 'parte', 'raspunsuri', 'ntrebarile', 'acum', 'leaga', 'prinde', 'contur', 'nteleg', 'bine', 'cuvinte', 'multumesc', 'munca', 'depusa', 'gandesc', 'nsumat', 'n', 'zile', 'saptamani', 'nervi', 'refuzuri', 'strange', 'materiale', 'video', 'vreme', 'reda', 'ani', 'n', 'ore', 'ramane', 'generatiilor', 'viitoare']"
1,"['esti', 'varza']"
1,['plm']
1,"['fut', 'magazinul', 'cacanari', 'gresiti', 'preturi', 'onorati', 'comenzile']"
1,"['esti', 'prost', 'drq', 'programabile', 'apropo', 'pt', 'bestbuy']"
0,"['telefonul', 'avion', 'timp', 'ore']"
1,"['cacat', 'aparat', 'intalnit', 'vreodata']"
0,"['adevarat', 'spune', 'cernobl', 'animale', 'mutante', 'oameni', 'ciudati']"
0,"['imagini', 'stiu', 'jocul', 'call', 'of', 'duty', 'modern', 'warfare']"
1,"['data', 'vaccin', 'experimental', 'pana', 'cred', 'facatura', 'stie', 'cred', 'acord', 'faca', 'rau', 'intentionat', 'data', 'papitoiul', 'merkel', 'stie', 'putin', 'cobaii', 'europei', 'iau', 'lasat', 'africani', 'neau', 'luat']"
0,"['fain', 'video', 'btw']"
0,"['vorbim', 'somn', 'auzit', 'mama', 'vorbeam', 'minciuna', 'inventata']"
1,"['cap', 'vai', 'telefon', 'invata', 'sal', 'utilizezi']"
0,"['incercat', 'iesit', 'delicioase']"
1,"['laso', 'balta', 'filmarea', 'kb', 'vrei', 'spui', 'mb', 'acum', 'uit', 'mb', 'minute', 'faci', 'reclama', 'ceti', 'iese']"
1,"['produsul', 'stricat', 'minute', 'utilizare', 'stins', 'pornit', 'mam', 'suparat', 'zis', 'schimba', 'garantia', 'inceput', 'distractia', 'nesimtitii', 'putin', 'spus', 'depanero', 'serviceul', 'emag', 'spus', 'mufa', 'interna', 'stricata', 'stricato', 'repara', 'decat', 'lei', 'acuma', 'asteptare', 'protectia', 'consumatorului', 'vedem', 'zic', 'produs', 'cumparat', 'emag', 'strica', 'depanero', 'constata', 'stricat', 'telefon', 'spus', 'lam', 'spart', 'interior', 'consecinta', 'recomand', 'produsul', 'bine', 'dai', 'produs', 'altundeva', 'stii', 'til', 'schimba', 'caz', 'defecteaza', 'garantie']"
0,"['acum', 'incerc', 'sper', 'iasa']"
0,"['folosesti', 'premiere', 'pro', 'trebuie', 'licenta']"
1,"['bate', 'troncane', 'garantie', 'ani', 'limita', 'km', 'babe', 'germania', 'mergea', 'weekend', 'piata', 'prieten', 'mia', 'imprumutato', 'concediu', 'bun', 'lucru', 'poti', 'bei', 'beri', 'mergi', 'opreasca', 'dea', 'amenda', 'scrie', 'per', 'total', 'faina', 'oras', 'mers', 'munca', 'weekend', 'kg', 'reusit', 'prind', 'max', 'autonomuiepsd', 'ok', 'partea', 'proasta', 'stai', 'putin', 'aplecat', 'regleaza', 'inaltime']"
1,"['rahat', 'avion', 'telecomanda', 'pornit', 'singur', 'izbit', 'peretii', 'telecomanda', 'putea', 'manevra', 'aeronava', 'pornire', 'facut', 'scurt', 'circuit', 'aproape', 'luat', 'foc', 'motoare', 'oprea', 'decat', 'scoteam', 'bateria']"
1,"['patit', 'exact', 'produs', 'cargus', 'firma', 'proasta']"
0,"['facut', 'bune']"
1,"['uimitori', 'tara', 'plina', 'idioti', 'pretentii', 'rege', 'ajuns', 'comanda', 'tarziu', 'dute', 'singur', 'magazin', 'astepta', 'servit', 'patroni', 'curierat', 'facut', 'tiganie', 'sarantoci', 'tara', 'vezi', 'dhl', 'curierat', 'rapid', 'pt', 'oameni', 'bani', 'regi', 'pt', 'restu', 'mergeti', 'posta']"
1,"['cateva', 'ore', 'functionare', 'functia', 'claxon', 'melodii', 'mp', 'functioneaza', 'doua', 'locuri', 'naiba', 'ingust', 'aveau', 'loc', 'destul', 'sta', 'copii', 'confortabil', 'cauta', 'scaun', 'ik', 'adaptez', 'acolo', 'venit', 'manual', 'rahat', 'habar', 'dai', 'cap', 'vine', 'sasiu', 'restul', 'trebuie', 'ansamblezi', 'singur', 'pricepi', 'desigur']"
0,"['acuma', 'vorbeasca']"
1,"['adrian', 'niculescu', 'tiai', 'facut', 'datoria', 'vorbit', 'treci', 'stiu', 'poti', 'deschide', 'mintea', 'exista', 'limita', 'scurt', 'concluzia', 'dorian', 'nevinovat', 'vina', 'mamei', 'adrian', 'niculescu', 'trebuia', 'dorina', 'popa', 'antenei', 'capul', 'acum', 'plimba', 'expresie', 'golaneasca', 'sceneta', 'fetita', 'scena', 'clar', 'masai', 'curva']"
1,"['camara', 'poze', 'bune', 'filmari', 'uhd', 'comparabile', 'telefon', 'top', 'piata', 'deranjeaza', 'faptul', 'trebuie', 'intri', 'setari', 'schimbi', 'calitatea', 'plus', 'camera', 'modul', 'live', 'portret', 'focus', 'sor', 'chema', 'permite', 'schimbi', 'felul', 'cade', 'lumina', 'faci', 'poza', 'poze', 'retelele', 'socializare', 'artificiu', 'interesant']"
0,"['respect', 'adriane', 'd']"
1,"['bag', 'pula', 'n', 'telefon', 'dup', 'bucat', 'vreme', 'cnd', 'conectezi', 'internet', 'n', 'apare', 'felul', 'reclame', 'telefon', 'nul', 'recoman', 'omitei', 'telefon', 'ccat']"
1,"['coaie', 'mare', 'pretul', 'bas', 'rupe', 'recomand', 'tare', 'boxa', 'ever', 'bateria']"
1,"['sincer', 'cred', 'esti', 'retardat']"
1,"['esti', 'hater', 'obosit']"
1,"['patito', 'branfu', 'telefonie', 'vreau', 'aud', 'trimis', 'telefon', 'garantie', 'lam', 'primit', 'lipit', 'super', 'glue', 'lovit', 'bonus', 'camera', 'mergea', 'incompleta', 'vb', 'telefon', 'erau', 'nemultumiti', 'rexpclamat', 'opc', 'evenimentul', 'razbunsre', 'miau', 'anulat', 'garantia', 'firma', 'romsneasca', 'rahatu', 'numsi', 'ieie', 'bani', 'vanda', 'detefoane', 'cinezesti']"
1,"['tare', 'umbrela', 'posibila', 'atacat', 'derbedei', 'ploaie', 'vroiau', 'mio', 'fure', 'siau', 'furato', 'leam', 'boxu', 'pana', 'cacat']"
1,"['atia', 'bani', 'blender', 'avei', 'minte', 'frailor', 'dac', 'tare', 'restaurant', 'lume', 'las', 'cumpara']"
1,"['spui', 'click', 'singur', 'virusi', 'calculator', 'clar', 'nivelul', 'tau', 'cunostiinta', 'lucrez', 'bine', 'ani', 'developer', 'experienta', 'domeniul', 'networkingretelistica', 'cred', 'capabil', 'seama', 'vorba', 'virus', 'defectiune', 'produsului', 'apas', 'tare', 'click', 'masa', 'ales', 'momentele', 'dai', 'presupusul', 'locul', 'tau', 'mas', 'lasa', 'ghicitori', 'mas', 'pune', 'invatat', 'limba', 'romana', 'revenind', 'mouse', 'pretul', 'ron', 'acum', 'acceptabil', 'senzorul', 'precis', 'considerat', 'mouse', 'gaming', 'acum', 'folosesc', 'logitech', 'g', 'vede', 'diferenta']"
1,"['sucks', 'cumparati', 'vreti', 'mancati', 'nervii', 'langa', 'laptop', 'superlent', 'laptop', 'ssd', 'gtx', 'toaca', 'nervii', 'utilizatorului']"
1,"['execrabil', 'pacate', 'experienta', 'comanda', 'rand', 'vrut', 'comand', 'masa', 'emag', 'data', 'dadeam', 'click', 'produsul', 'comercializat', 'emag', 'redirectionata', 'produsul', 'comercializat', 'melarox', 'aparea', 'forme', 'pornit', 'gresit', 'start', 'voiam', 'garantia', 'emag', 'beneficiat', 'rahatul', 'melarox', 'rand', 'produsul', 'primit', 'stift', 'ordinar', 'fake', 'absolut', 'nicio', 'treaba', 'produsul', 'original', 'masa', 'clacat', 'vileda', 'stiu', 'spun', 'masa', 'achizitionata', 'ultima', 'comanda', 'cadou', 'identificat', 'multime', 'elemente', 'demonstreaza', 'falsitatea', 'mese', 'priza', 'proasta', 'calitate', 'prost', 'prinsa', 'misca', 'ultimul', 'hal', 'plastic', 'subtire', 'ordinar', 'accesoriu', 'atasat', 'niciun', 'sens', 'regaseste', 'instructiunile', 'utilizare', 'suportul', 'metalic', 'fabricat', 'dintrun', 'metal', 'decat', 'originala', 'suportul', 'calcat', 'forma', 'mesei', 'elemente', 'false', 'rand', 'livrarea', 'livrarea', 'jena', 'comanda', 'plasata', 'data', 'livrarea', 'zile', 'datele', 'awb', 'sistem', 'aparea', 'data', 'livrare', 'data', 'comanda', 'livrata', 'data', 'propus', 'platesc', 'taxa', 'redirectionare', 'contextul', 'produsul', 'livrat', 'timp', 'adresa', 'data', 'initial', 'disponibila', 'adresa', 'strazi', 'distanta', 'execrabil', 'josnic', 'jena', 'ultima', 'speta']"
0,"['frate', 'republica', 'moldova', 'acestor', 'masini', 'spune', 'jiguli']"
0,"['pute', 'rau', 'schimbare']"
1,"['comentezi', 'cumperi', 'sracule']"
1,"['produsul', 'probabil', 'excelent', 'apucat', 'bucur', 'pt', 'c', 'livrat', 'ultimul', 'hal', 'voiam', 's', 'l', 'fac', 'cadou', 'dup', 'c', 'ateptat', 'zile', 'plus', 'stat', 'doua', 'cozi', 'interminabile', 'showroomul', 'crangasi', 'adus', 'ultimul', 'produs', 'jegos', 'cutia', 'clcat', 'n', 'picioare', 'sigilata', 'scoci', 'tipul', 'predare', 'produse', 'tupeul', 's', 'spun', 'c', 'nedescris', 'emag', 'mizerie', 'magazin', 'susin', 'prerea', 'c', 'mizerie', 'rmne', 'ajung', 'concluzia', 'c', 'citesc', 'reviewuri', 'aceeai', 'lungime', 'buna', 'place', 'aprobai', 'convinerusine']"
1,"['acord', 'stele', 'pt', 'emag', 'produsul', 'ok', 'pretul', 'pretentii', 'profi', 'legatura', 'transportul', 'urgent', 'cargus', 'ctul', 'asteptat', 'cateva', 'zile', 'lansat', 'comanda', 'primesc', 'produsul', 'sunat', 'emag', 'spus', 'produsul', 'afla', 'depozitul', 'cargus', 'orasul', 'ok', 'duc', 'sediul', 'cargus', 'intreb', 'livreaza', 'anuntat', 'colet', 'zile', 'raspunsul', 'sec', 'colegul', 'concediu', 'inteles', 'personal', 'anuntat', 'livra', 'roaga', 'ridic', 'produsul', 'intreb', 'zis', 'femeia', 'birou', 'coletul', 'sta', 'luna', 'intampla', 'ridicat', 'umeri', 'acum', 'culmea', 'prostiei', 'ridicat', 'coletul', 'ora', 'primesc', 'mesaj', 'expedierea', 'scurt', 'timp']"
1,"['deacord', 'exprimri', 'gen', 'pipi', 'rahat', 'catalogarea', 'angajai', 'mediocri', 'posed', 'telefoane', 'ruleaz', 'sisteme', 'operare', 'evident', 'demonstrat', 'inversul', 'mir', 'rbdarea', 's', 'zic', 'tolerana', 'administratorilor', 'moderatorilor', 'site', 'public', 'felul', 'ndemni', 's', 'iau', 'passport', 'trezi', 'detept', 'businessman', 'asemenea', 'ntrebi', 'dac', 'androidul', 'priv', 'stricat', 'neavndul', 'spune', 'sine', 'c', 'trebuie', 's', 'cumprm', 'telefoane', 'convinge', 'singuri']"
0,['informativ']
0,"['tii', 'arata', 'exact', 'demon', 'vazut', 'vreodata', 'vorbeti', 'aa', 'sigur', 'intrebare', 'curiozitate', 'atept', 'raspunsul']"
1,"['bag', 'pula', 'promotiile', 'campaniile', 'cacat']"
0,"['pune', 'folie', 'aluminu']"
1,"['garantie', 'wtf']"
0,"['vina', 'sacrific']"
1,"['sunteti', 'normali', 'cap', 'spui', 'ingrediente', 'natural', 'plin', 'propylene', 'glycol', 'sorbitol', 'sodium', 'laurate', 'sodium', 'laureth', 'sulfate', 'sodium', 'lauryl', 'sulfate', 'sodium', 'chloride', 'stearic', 'acid', 'pentasodium', 'pentetate', 'tetrasodium', 'etidronate', 'sapun', 'presare', 'rece', 'bateti', 'joc', 'nestiutori', 'presati', 'iasa', 'sapun', 'creierele']"
1,"['eti', 'mincinos', 'telefonul', 'rezista', 'apa', 'scufundare', 'apa', 'scrie', 'n', 'specificaii', 'c', 'rezistent', 'apa', 'eti', 'mincinos', 'dezinformeaz', 'gleat', 'goal', 'iai', 'seama', 'mincinos', 'eti']"
1,"['curierul', 'tare', 'nesimtit', 'vrut', 'aduca', 'produsul', 'acum', 'cargus', 'sper', 'aduca', 'zilele', 'nesimtire']"
0,"['curiozitate', 'deati', 'putut', 'sta', 'acolo', 'masti', 'protectie', 'etc', 'arata', 'aparat', 'radiatiile', 'nocive', 'putut', 'rezista']"
1,"['buna', 'ziua', 'clientii', 'urmaresc', 'comentariile', 'magazin', 'serios', 'facut', 'comanda', 'plita', 'electrica', 'data', 'ziua', 'azi', 'ajuns', 'vreau', 'aud', 'faca', 'bors', 'plita', 'nevoie', 'plecat', 'concediu']"
1,"['prostia', 'doare', 'rog', 'suflet', 'stergeti', 'comentariu', 'pripit', 'incercand', 'fac', 'vad', 'optiune', 'pricipiu', 'spune', 'meri']"
1,"['emag', 'macar', 'samsung', 'romania', 'cap', 'miau', 'schimbat', 'televizorul', 'problema', 'fisiere', 'video', 'format', 'mkv', 'reda', 'altele', 'vorba', 'codecuri', 'probleme', 'showroom', 'emag', 'seria', 'seria', 'merg', 'perfect', 'modelul', 'astape', 'tvuri', 'diferite', 'merg', 'comentat', 'spus', 'tvul', 'perfect', 'sigur', 'luat', 'uita', 'tvr', 'folosi', 'k', 'macar', 'fullhd', 'plus', 'leam', 'semnalat', 'problema', 'vad', 'scazut', 'pretul', 'milioane', 'langa', 'tastatura', 'cadou', 'vreti', 'urmariti', 'filme', 'direct', 'stick', 'hard', 'sfatul', 'ocoliti', 'model', 'convins', 'problema']"
0,"['om', 'destept', 'gandea', 'intelegea', 'intampla', 'adevarat', 'prostii', 'pupat', 'lozincile', 'libertate']"
1,"['bate', 'vantu', 'comandat', 'dracia', 'mama', 'uruie', 'apa', 'moara', 'bibi', 'frica']"
0,"['felicitari', 'recorder', 'documentar', 'puternic', 'complex', 'necesar', 'bine', 'raspandit', 'mediul', 'tv', 'pacate', 'majoritatea', 'votantilor', 'romani', 'familiari', 'folosirea', 'internetului', 'majoritatea', 'populatiei', 'varsta', 'ani', 'nivelul', 'trai', 'posibilitatea', 'achizitionarii', 'smartphone', 'acces', 'internet', 'majoritatea', 'zonele', 'rurale', 'subdezvoltate', 'fix', 'trebuie', 'scosi', 'bula', 'comunismului', 'manipularii', 'psdiste']"
1,"['porcarie', 'ordinara']"
1,"['recomand', 'crescut', 'coaiele', 'folosire', 'propun', 'scoase', 'repede', 'piata']"
0,"['documentar', 'viata', 'noastra', 'plans', 'doamne', 'plans', 'spus', 'document']"
1,"['cacat', 'capacul', 'desprinde', 'trag', 'focuri', 'recomand']"
0,"['cauta', 'povesti', 'jimmy']"
1,"['citit', 'stiut', 'cumpara', 'picat', 'fraier']"
1,"['personal', 'recomand', 'decat', 'cazul', 'bani', 'racirein', 'cazul', 'meunu', 'vreau', 'bani', 'plus', 'cumparat', 'placa', 'magazincu', 'racirea', 'vad', 'motiv', 'bani', 'plus']"
0,"['vine', 'selly', 'msina', 'vrea']"
1,"['pis', 'emag', 'comand', 'niciodata']"
0,"['adrian', 'niculescu', 'parerea', 'om', 'mare', 'respect', 'om', 'inteligent', 'capul', 'umeri', 'realist', 'doreste', 'adevarat', 'intample', 'bun', 'tara', 'urmasii', 'tari', 'reusii', 'pastram', 'tara']"
0,"['felicitari', 'documentar', 'extraordinar']"
1,"['husa', 'protectie', 'kakat', 'macar', 'silicon', 'teapa', 'clara', 'plastic', 'tinut', 'zile', 'mint']"
1,"['jigodiile', 'distrus', 'economia', 'romaniei']"
0,"['multumim', 'muuult']"
1,"['wtf', 'plm']"
1,"['camasa', 'alba', 'platita', 'racaie', 'lumeasa', 'proastan', 'personalitate']"
1,"['rahat', 'carte', 'defapt', 'titlu', 'spune']"
1,"['bah', 'nesimtitilor', 'parfumul', 'ron', 'site', 'restul', 'anului', 'magarilor']"
1,"['esti', 'proasta', 'vrei', 'calitate', 'lei']"
1,"['esti', 'ultima', 'proasta']"
1,"['rahat', 'sunteti', 'emag']"
0,"['euazi', 'dimineata', 'mam', 'trezit', 'mam', 'blocat', 'auzeam', 'sunete', 'ciudate', 'puteam', 'chem', 'mama', 'misc']"
1,"['mortii', 'matii', 'emag', 'pacate', 'putina', 'incredere', 'serviciile', 'devenit', 'siteurile', 'mari', 'preturi', 'piata', 'romania', 'platforma', 'voastra', 'online', 'plina', 'capcane', 'donatii', 'garantie', 'extinsa', 'obligativitatea', 'predarii', 'electrocasnicelor', 'vechi', 'cazul', 'selectarii', 'optiuni', 'checkbox', 'amarat', 'preturile', 'produselor', 'variaza', 'incredibil', 'cealalta', 'servicii', 'curierat', 'slaba', 'calitate', 'data', 'livrare', 'estimata', 'gresita', 'imposibilitatea', 'specificarii', 'datei', 'livrare']"
1,"['dai', 'bani', 'strigator', 'cer', 'putin', 'lei', 'spui', 'penibil', 'luat', 'mouse', 'lei', 'asteptai', 'rog', 'tipic', 'romanesc', 'vrem', 'bun', 'eventual', 'gratis', 'vrei', 'multumit', 'incearca', 'pret', 'asemanator']"
0,"['buna', 'poti', 'ajuta', 'invite', 'friends', 'pagina', 'prieteni', 'lista', 'interesati', 'fitness', 'apuce', 'sala', 'nevoie', 'antrenamentediferite', 'exercitii', 'motivatie']"
1,"['laptop', 'entuziast', 'rost', 'majoritatea', 'gamerilor', 'rog', 'jz', 'intalnit', 'pana', 'monet', 'laptop', 'faca', 'superb', 'agramat', 'putea', 'sasi', 'cumpere', 'laptop', 'sasi', 'dea', 'parere', 'pertinenta', 'pret', 'exorbitant', 'sistem', 'racire', 'apa', 'rost', 'amarat', 'ecran', 'full', 'hd', 'desktop', 'replacement', 'faci', 'pc', 'gaming', 'superbe', 'banii', 'astia', 'impreuna', 'monitoare', 'k', 'sli', 'nvidia', 'bun', 'laptop', 'gaming', 'so']"
